PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,NATUREZA,VALOR,QUANTIDADE,TICKET_MEDIO
1,2,2,0,2,1,8,3024720000.0,52000,58167.692307692305
1,1,4,2,7,6,9,45511370000.0,54000,842803.1481481482
1,2,5,1,4,1,8,470710000.0,4000,117677.5
2,1,0,4,1,4,5,90000000.0,1000,90000.0
2,1,5,1,1,5,2,103005119810000.0,81685000,1261004.0987941483
2,1,2,2,1,5,2,334657285430000.0,224235000,1492440.0090530023
1,1,5,5,5,2,9,297635755430000.0,2123974000,140131.54371475358
2,1,5,4,1,5,2,22390939120000.0,39277000,570077.6311836444
1,1,0,0,0,5,9,16800000.0,1000,16800.0
1,1,4,1,5,3,9,252177094460000.0,1481540000,170212.8153542935
1,2,3,2,7,1,7,115568840000.0,817000,141455.12851897185
1,2,2,1,2,1,7,19803999550000.0,574389000,34478.37536930547
1,1,2,5,2,7,9,56254370000.0,39000,1442419.7435897435
1,1,2,3,7,4,9,13173300000.0,167000,78882.03592814371
1,1,0,1,3,5,9,2174912950000.0,63787000,34096.49223195949
1,1,1,3,7,2,9,48396940000.0,399000,121295.58897243108
1,1,3,3,3,6,9,98451470000.0,544000,180976.9669117647
1,1,5,3,7,4,9,995000000.0,6000,165833.33333333334
1,1,0,4,5,3,9,5513685870000.0,38393000,143611.7487562837
1,1,5,4,6,5,9,7816000680000.0,22168000,352580.32659689646
1,1,5,2,5,6,9,9532667700000.0,31921000,298633.116130447
1,1,5,3,4,5,9,2749984050000.0,4679000,587729.012609532
2,1,0,4,1,0,2,298040000.0,3000,99346.66666666667
2,1,4,1,1,7,2,1123673057609999.9,497362000,2259266.002649981
1,1,3,2,7,7,9,294196500000.0,244000,1205723.3606557378
2,1,2,3,1,7,2,131800000.0,4000,32950.0
1,2,0,4,6,1,8,135837500000.0,339000,400700.5899705015
2,1,3,0,1,7,2,4220400000.0,65000,64929.230769230766
2,2,1,4,1,1,3,242913560000.0,203000,1196618.5221674878
1,1,0,1,7,6,9,215441770000.0,3559000,60534.35515594268
1,1,1,3,6,3,9,4118650000.0,275000,14976.90909090909
1,2,1,5,2,1,7,5935934840000.0,22943000,258725.3122956893
1,1,1,5,5,5,9,326939830000.0,8907000,36705.942517121366
1,1,2,4,5,4,9,40436848530000.0,173681000,232822.52249814314
1,2,4,5,3,1,7,142257142260000.0,844919000,168367.7870423082
2,2,0,4,1,1,1,147870340000.0,194000,762218.2474226804
1,1,5,3,6,2,9,385330000.0,2000,192665.0
1,1,0,4,2,2,9,144454990000.0,12431000,11620.544606226369
1,2,5,0,3,1,7,2532441540000.0,5625000,450211.82933333336
1,1,2,3,3,5,9,46862410000.0,999000,46909.31931931932
2,1,5,3,1,3,2,20825200000.0,330000,63106.666666666664
1,1,3,1,0,7,9,42000000.0,4000,10500.0
2,2,4,5,1,1,1,42638589410000.0,24572000,1735251.074800586
2,1,1,3,1,5,2,2278000000.0,36000,63277.77777777778
1,1,3,5,4,4,9,5214429150000.0,10372000,502740.9516004628
1,2,2,4,4,1,7,165177604740000.0,978658000,168779.70112133145
1,1,5,2,6,2,9,2890950000.0,118000,24499.57627118644
2,1,0,4,1,6,5,16766814340000.0,6678000,2510753.8694219827
1,2,5,4,4,1,7,42090144920000.0,66052000,637227.4105250409
1,1,4,4,5,0,9,6109010090000.0,5242000,1165396.8122853872
1,1,2,4,6,0,9,1601640000.0,5000,320328.0
1,1,2,5,4,5,9,31128500000.0,239000,130244.76987447699
1,1,3,3,4,2,9,65000000.0,2000,32500.0
1,2,0,5,4,1,7,297206930000.0,226000,1315074.9115044249
1,2,0,1,7,1,7,53852870000.0,266000,202454.3984962406
1,1,0,5,6,5,9,165133430000.0,2769000,59636.48609606356
1,1,5,1,7,5,9,318876070000.0,4651000,68560.75467641368
1,2,3,4,7,1,8,56684620000.0,35000,1619560.5714285714
1,1,5,4,6,4,9,1572269190000.0,14907000,105471.87160394446
1,1,4,5,5,3,9,58512236970000.0,250677000,233416.855036561
1,1,5,4,2,6,9,3690316890000.0,26787000,137765.21782954418
1,1,1,0,5,3,9,762738400000.0,15997000,47680.090016878166
1,2,0,2,3,1,8,990060000.0,35000,28287.428571428572
1,1,3,2,4,6,9,20121230000.0,677000,29721.16691285081
2,1,0,4,1,3,5,5904812420000.0,6909000,854655.1483572152
2,1,3,0,1,3,2,54896310000.0,62000,885424.3548387097
2,1,2,4,1,2,2,72034160000.0,398000,180990.35175879396
1,1,1,5,4,3,9,4701561360000.0,35599000,132070.04016966769
2,1,2,4,1,2,5,4067900000.0,12000,338991.6666666667
2,1,5,3,1,3,2,6637499920000.0,13530000,490576.49076127127
1,1,0,0,2,6,9,2591422480000.0,125678000,20619.539457979918
1,2,4,3,2,1,7,770160000.0,20000,38508.0
1,1,2,5,3,3,9,7152451680000.0,56727000,126085.49156486329
1,1,5,3,3,4,9,5642180000.0,228000,24746.40350877193
1,2,5,5,6,1,7,807622623680000.0,8067748000,100105.08802208498
1,1,1,3,6,5,9,90770000.0,4000,22692.5
1,2,1,5,7,1,7,5674416700000.0,3544000,1601133.3803611738
2,1,3,1,1,6,2,288267600000.0,3562000,80928.57944974734
1,2,4,1,4,1,7,1456440000.0,9000,161826.66666666666
1,1,0,0,4,5,9,3926885860000.0,11788000,333125.7091957923
1,1,4,5,4,6,9,55217947150000.0,145727000,378913.6340554599
1,1,4,5,5,7,9,383992880000.0,8389000,45773.37942543808
1,2,2,5,6,1,8,639423170000.0,1021000,626271.4691478942
1,1,0,0,5,7,9,6677368000000.0,181988000,36691.2543684199
1,2,0,0,7,1,7,242589441080000.0,1753894000,138314.76764274237
1,1,1,3,5,2,9,4746400000.0,108000,43948.148148148146
1,1,5,1,5,4,9,41816523010000.0,195139000,214290.95675390362
1,1,1,4,2,7,9,332605330000.0,18295000,18180.12189122711
1,1,0,5,4,3,9,103032010000.0,338000,304828.4319526627
1,1,3,1,0,6,9,19900000.0,1000,19900.0
1,1,4,2,7,3,9,279552480000.0,2624000,106536.76829268293
1,1,5,1,3,6,9,527676640000.0,15247000,34608.555125598476
1,1,2,5,5,6,9,204584960000.0,5790000,35334.18998272884
1,1,3,1,6,3,9,220500000.0,6000,36750.0
2,1,2,0,1,5,2,115791689170000.0,185561000,624008.7581442221
2,2,0,0,1,1,0,574792400000.0,185000,3106985.945945946
1,2,4,3,3,1,7,50147370000.0,92000,545080.1086956522
1,2,4,0,7,1,7,1246770000.0,7000,178110.0
1,1,3,2,5,3,9,15131340000.0,10000,1513134.0
1,1,5,1,4,5,9,32528362180000.0,139286000,233536.4801918355
1,1,1,4,4,4,9,411201217470000.0,1971433000,208579.85915321496
1,1,4,4,0,2,9,56550000.0,1000,56550.0
1,1,2,0,7,7,9,1957858140000.0,1939000,1009725.7039711191
1,1,1,4,0,5,9,115000000.0,2000,57500.0
1,1,2,5,6,6,9,79468460000.0,1976000,40216.83198380567
1,1,3,4,7,6,9,1490692900000.0,913000,1632741.4019715225
1,1,5,4,3,5,9,49446385700000.0,222783000,221948.648236176
2,2,0,1,1,1,1,7075276920000.0,96068000,73648.6334679602
2,1,4,3,1,5,5,16206570000.0,5000,3241314.0
1,1,1,3,3,7,9,6419650000.0,248000,25885.685483870966
1,1,2,2,7,3,9,303848993710000.0,1235773000,245877.67632890507
1,2,2,2,7,1,8,14513868040000.0,28281000,513202.08054877835
1,1,3,5,4,5,9,3606000000.0,14000,257571.42857142858
2,1,5,3,1,7,2,1423466450000.0,392000,3631291.964285714
1,1,1,3,4,4,9,4918932300000.0,18759000,262217.191747961
1,2,4,5,2,1,8,2539750000.0,38000,66835.52631578948
1,1,3,3,4,6,9,90000000.0,3000,30000.0
1,2,1,5,0,1,7,90000000.0,3000,30000.0
2,1,5,4,1,6,2,10638018240000.0,16765000,634537.3241872949
1,1,1,2,5,7,9,13997498600000.0,41474000,337500.56903120026
1,2,3,3,2,1,8,72200000.0,2000,36100.0
1,1,1,3,7,7,9,201278910000.0,155000,1298573.6129032257
1,1,2,1,3,0,9,585110000.0,2000,292555.0
1,1,4,4,7,7,9,1.007984250275e+16,13150189000,766516.9301178865
1,1,2,0,7,5,9,7113290000.0,33000,215554.24242424243
2,2,0,4,1,1,1,7597770740000.0,6201000,1225249.2726979519
1,1,0,1,5,3,9,1431888730000.0,37635000,38046.731234223465
2,2,0,4,1,1,3,47528200000.0,39000,1218671.7948717948
1,2,0,5,7,1,7,11684991250000.0,48192000,242467.44791666666
1,1,5,3,5,5,9,32819730000.0,454000,72290.15418502202
1,2,2,5,7,1,7,17375380000.0,93000,186832.04301075268
1,1,5,1,4,5,9,3930982460000.0,21203000,185397.46545300193
1,1,0,2,2,5,9,73637800000.0,316000,233031.01265822785
2,1,5,3,1,2,2,24167720000.0,65000,371811.07692307694
1,1,1,4,2,7,9,529333660000.0,25426000,20818.597498623458
1,1,4,5,5,5,9,909635240000.0,20101000,45253.233172478984
1,1,3,5,6,3,9,169472940000.0,360000,470758.1666666667
1,1,3,3,4,3,9,371381620000.0,1868000,198812.43040685225
1,2,5,4,2,1,8,8000000.0,1000,8000.0
1,1,3,3,5,7,9,229000000.0,3000,76333.33333333333
1,2,4,1,4,1,8,5257455690000.0,11887000,442286.16892403463
1,1,0,2,6,3,9,2781666550000.0,13189000,210908.07111987262
2,2,1,4,1,1,0,3932143751370000.0,446872000,8799261.872236345
1,1,2,5,6,2,9,1097525760000.0,8405000,130580.10232004759
1,2,5,2,6,1,7,1249326780000.0,1326000,942177.0588235294
1,2,2,2,3,1,7,145326340320000.0,571350000,254356.06951955895
1,2,0,5,2,1,8,59449650000.0,221000,269002.9411764706
1,1,4,5,4,7,9,11760455350000.0,18082000,650395.7167348744
1,2,4,1,6,1,7,151326808180000.0,287011000,527250.9004184508
1,1,0,4,4,5,9,1414304700000.0,38026000,37193.09682848577
1,2,2,1,7,1,8,4842070000.0,25000,193682.8
1,1,5,2,5,3,9,2220601460000.0,17202000,129089.72561330078
1,1,5,5,4,4,9,1.001302882622e+16,21209808000,472094.2700763722
1,1,5,5,7,4,9,12709601530000.0,81721000,155524.3025660479
1,2,2,4,6,1,7,890000000.0,4000,222500.0
1,1,1,2,4,2,9,1034236220000.0,14614000,70770.23539072122
1,1,4,4,7,0,9,16795820000.0,85000,197597.88235294117
1,1,2,5,5,5,9,3581942450000.0,16359000,218958.52130325814
1,1,2,3,4,7,9,27160390000.0,128000,212190.546875
1,1,1,1,2,5,9,31414359020000.0,1482475000,21190.48147186293
1,2,5,0,7,1,8,6396150000.0,81000,78964.81481481482
1,1,0,1,4,4,9,2245217510000.0,63794000,35194.80687838982
1,1,2,1,4,7,9,622373170000.0,16356000,38051.67339202739
1,1,1,0,4,7,9,800271990000.0,23293000,34356.75911217962
1,1,2,4,5,2,9,644980800000.0,7036000,91668.67538374076
1,2,2,2,5,1,8,300000000.0,1000,300000.0
1,1,5,1,3,4,9,570943260000.0,19299000,29584.08518576092
1,2,0,4,2,1,7,46990000.0,1000,46990.0
1,2,0,3,6,1,7,319000000.0,1000,319000.0
1,1,4,5,7,2,9,5152220000.0,377000,13666.366047745358
1,1,4,3,2,5,9,221425030000.0,1196000,185137.98494983278
1,2,1,0,3,1,8,2801800000.0,9000,311311.1111111111
1,2,2,1,3,1,7,178000000.0,2000,89000.0
1,2,0,5,3,1,7,230176042480000.0,2540804000,90591.8136463891
2,1,3,4,1,6,2,681633110000.0,6749000,100997.64557712253
1,2,0,0,3,1,8,3745460000.0,3000,1248486.6666666667
2,2,2,2,1,1,0,964963730000.0,1459000,661387.0664838931
2,1,5,3,1,2,2,7472610000.0,54000,138381.66666666666
2,1,0,1,1,6,2,211989680000.0,845000,250875.36094674555
1,2,3,4,2,1,8,2072450000.0,4000,518112.5
1,2,5,0,7,1,7,1496660000.0,3000,498886.6666666667
1,2,5,0,5,1,7,100000000.0,1000,100000.0
1,1,0,0,4,2,9,1697277210000.0,46462000,36530.43799233782
2,1,2,2,1,3,2,1534034115680000.0,2499544000,613725.5898195831
2,2,1,1,1,1,0,40915870000.0,62000,659933.3870967742
1,1,1,3,6,4,9,3551250000.0,108000,32881.944444444445
1,2,1,0,4,1,8,5101870000.0,14000,364419.28571428574
1,1,3,3,4,2,9,2281000000.0,4000,570250.0
1,1,0,0,3,6,9,137943224990000.02,566320000,243578.2331367425
1,1,2,4,7,4,9,2247146320000.0,7441000,301995.20494557184
1,1,3,4,0,2,9,4684580000.0,42000,111537.61904761905
2,1,2,5,1,6,2,19947970000.0,75000,265972.93333333335
1,1,3,0,4,5,9,1726234030000.0,3459000,499055.8051459959
1,1,3,2,2,6,9,579670000.0,59000,9824.915254237289
2,2,3,3,1,1,0,44502150000.0,95000,468443.6842105263
1,1,3,1,0,2,9,25000000.0,3000,8333.333333333334
1,1,3,3,7,7,9,25823100000.0,8000,3227887.5
1,1,1,3,4,3,9,22187230000.0,1848000,12006.07683982684
1,2,1,5,7,1,7,14401290930000.0,95271000,151161.32852599426
1,1,0,0,3,5,9,179930833020000.0,877976000,204938.21359581582
1,1,3,0,7,7,9,6283170000.0,36000,174532.5
1,2,0,5,3,1,7,9972210000.0,55000,181312.9090909091
1,1,2,5,2,3,9,71073400000.0,3723000,19090.357238785924
1,2,1,0,6,1,8,14660850000.0,146000,100416.78082191781
1,2,3,3,3,1,7,118276630000.0,1836000,64420.82244008715
1,1,0,0,6,7,9,530686030260000.0,984008000,539310.6867627093
1,1,2,0,3,6,9,1108777450000.0,35505000,31228.76918743839
1,2,4,0,4,1,7,552203858850000.0,11629753000,47481.99371474184
1,1,1,4,5,5,9,537442630000.0,2610000,205916.71647509577
2,1,2,3,1,7,2,25504160000.0,20000,1275208.0
1,1,4,4,7,3,9,227268145910000.0,849133000,267647.2895412144
1,1,4,3,4,3,9,6753600000.0,219000,30838.35616438356
1,1,0,0,7,4,9,897356470860000.0,1641216000,546763.1749020239
1,2,3,0,4,1,7,7782070000.0,19000,409582.63157894736
1,1,4,5,3,6,9,265621520000.0,787000,337511.46124523506
2,1,5,4,1,4,2,434239055080000.0,388406000,1118002.9533014423
1,2,5,1,4,1,7,51132452650000.0,71023000,719942.168734072
2,1,4,3,1,7,2,4401430000.0,51000,86302.54901960785
1,1,1,3,3,0,9,466000000.0,9000,51777.77777777778
1,1,2,3,5,7,9,5468900000.0,175000,31250.85714285714
1,2,5,0,3,1,8,41120000.0,1000,41120.0
2,2,2,0,1,1,0,1352682960000.0,230000,5881230.260869565
2,2,4,1,1,1,1,107598000000.0,163000,660110.4294478528
1,1,3,1,3,2,9,604110000.0,11000,54919.09090909091
1,1,2,2,4,4,9,44467290140000.0,1408263000,31575.98413080511
1,1,1,1,7,4,9,2001697960000.0,5650000,354282.8247787611
1,2,1,4,2,1,7,480467819550000.0,13270004000,36207.05913502362
1,1,3,5,7,3,9,537053580000.0,919000,584389.0968443961
1,1,2,1,7,7,9,1161621720000.0,3974000,292305.4151987921
1,2,2,1,5,1,7,48243370000.0,68000,709461.3235294118
1,1,1,4,5,5,9,7785034220000.0,166461000,46767.916929490995
1,1,2,5,3,2,9,620248170000.0,7973000,77793.57456415403
2,1,0,2,1,7,2,32386840000.0,542000,59754.31734317343
1,1,4,4,2,4,9,4372940150000.0,43063000,101547.50365743213
1,1,0,1,3,3,9,74217103370000.0,556208000,133434.08108117827
2,1,0,5,1,2,2,20030670000.0,96000,208652.8125
1,2,3,4,0,1,7,430690000.0,17000,25334.70588235294
2,1,4,3,1,3,2,4292400000.0,64000,67068.75
2,1,0,0,1,6,2,15596062300000.0,104639000,149046.36225499096
1,1,3,4,3,4,9,8261910000.0,19000,434837.36842105264
2,1,4,4,1,4,2,202146839260000.0,2134532000,94703.1195878066
1,2,4,1,5,1,7,520032697900000.0,10989115000,47322.527601176254
2,1,3,2,1,4,2,39103210000.0,44000,888709.3181818182
1,1,4,2,3,7,9,96536280000.0,3534000,27316.434634974532
1,2,0,1,7,1,7,32431298610000.0,40161000,807532.1483528797
1,1,1,2,4,7,9,765406470000.0,25649000,29841.571601232015
1,1,5,5,6,2,9,21297629490000.0,179255000,118811.91314049817
1,2,5,2,4,1,7,89774450000.0,58000,1547835.3448275863
1,2,5,2,2,1,7,1009464210000.0,3185000,316943.23704866564
2,2,5,4,1,1,1,4788783780000.0,218000,21966898.073394496
1,1,1,1,7,4,9,12417429710000.0,278252000,44626.56049192818
1,2,2,2,3,1,7,6648850000.0,20000,332442.5
1,1,2,4,3,6,9,113220850000.0,361000,313631.163434903
1,1,5,3,4,6,9,284572400000.0,332000,857145.7831325302
1,2,1,1,4,1,8,1098424420000.0,10196000,107730.91604550804
1,1,0,1,2,4,9,641206060000.0,21426000,29926.540651544852
1,1,3,4,5,7,9,95167220000.0,665000,143108.6015037594
1,1,2,3,2,6,9,916500000.0,55000,16663.636363636364
1,2,1,2,2,1,8,422720000.0,12000,35226.666666666664
1,2,0,1,3,1,7,374181560000.0,418000,895171.1961722488
1,2,0,1,6,1,8,4236980000.0,21000,201760.95238095237
1,1,1,3,7,3,9,26841150000.0,155000,173168.70967741936
2,2,4,0,1,1,0,2659378154050000.0,299675000,8874207.571702678
1,2,1,1,0,1,7,778860000.0,15000,51924.0
1,1,1,4,6,6,9,964542740000.0,26995000,35730.42192998703
1,1,1,1,4,2,9,8267657900000.0,266125000,31066.821606387977
2,1,4,3,1,3,2,35661288230000.0,11544000,3089162.182085932
1,1,4,5,6,7,9,440246810000.0,6074000,72480.54165294698
1,1,0,0,0,7,9,800000000.0,1000,800000.0
1,1,3,0,5,2,9,509550000.0,14000,36396.42857142857
1,2,3,4,3,1,7,14118635930000.0,119528000,118119.90437387055
1,1,5,3,3,6,9,147619680000.0,322000,458446.2111801242
1,2,1,3,6,1,7,792098770000.0,952000,832036.5231092437
1,1,5,5,4,7,9,7973422700000.0,203608000,39160.65527877097
2,2,5,1,1,1,1,1667367210000.0,60000,27789453.5
1,1,5,4,7,6,9,462906080000.0,3755000,123277.25166444741
1,1,5,3,5,3,9,7687690000.0,109000,70529.26605504587
1,1,2,0,5,3,9,30870413920000.0,136550000,226074.06752105456
1,1,5,3,5,6,9,336774720000.0,325000,1036229.9076923077
1,2,1,5,2,1,8,1464300000.0,20000,73215.0
1,2,2,1,5,1,7,11509370880000.0,135219000,85116.52119894394
1,1,3,3,4,2,9,122160070000.0,1320000,92545.50757575757
1,1,0,0,6,6,9,1353206240000.0,2038000,663987.3601570167
1,1,5,3,7,6,9,418148720000.0,118000,3543633.220338983
1,1,1,5,7,4,9,149522010000.0,1615000,92583.2879256966
1,1,0,0,7,2,9,5177589210000.0,45709000,113272.8611433197
1,2,5,5,5,1,8,1149844050000.0,1813000,634221.7595146167
1,2,1,1,6,1,7,389544652640000.0,3057918000,127388.84843870896
2,1,4,0,1,0,2,151560000.0,4000,37890.0
1,1,5,0,4,5,9,28522327760000.0,73620000,387426.3482749253
1,1,0,2,6,2,9,13287190000.0,425000,31263.976470588233
1,1,5,0,4,7,9,12456900880000.0,21175000,588283.3945690673
2,1,2,1,1,3,2,862589970000.0,5379000,160362.5153374233
2,1,5,5,1,5,2,17538657450000.0,193164000,90796.71910915077
1,1,5,2,6,7,9,108834880000.0,1301000,83654.78862413528
1,1,3,0,2,4,9,1290630000.0,34000,37959.705882352944
1,1,0,2,6,4,9,278589960000.0,7161000,38903.77880184332
1,2,3,1,4,1,7,495688690000.0,4277000,115896.35024549918
1,1,2,2,2,3,9,4085670860000.0,213157000,19167.425231167636
1,1,5,4,6,7,9,120841500000.0,156000,774625.0
1,2,3,2,6,1,7,82620820000.0,523000,157974.79923518165
1,1,0,1,3,6,9,1334157220000.0,42574000,31337.370695729787
1,2,4,4,5,1,7,37763001120000.0,20908000,1806150.8092596135
2,2,1,1,1,1,3,551981870000.0,508000,1086578.4842519686
1,2,2,4,6,1,7,117547410000.0,199000,590690.5025125628
1,1,5,1,6,6,9,2212770300000.0,4824000,458700.3109452736
1,2,3,5,2,1,7,36869950000.0,502000,73446.1155378486
1,1,5,0,7,3,9,62001700000.0,608000,101976.4802631579
1,1,1,1,3,5,9,163903633710000.0,5474410000,29939.963157673614
2,1,5,2,1,2,2,511657770000.0,6582000,77735.91157702827
1,1,5,2,5,6,9,254947480000.0,6399000,39841.76902641037
2,1,2,2,1,4,5,135250000.0,2000,67625.0
1,1,0,5,3,4,9,111815890000.0,535000,209001.66355140187
1,1,5,1,2,4,9,3085539390000.0,39032000,79051.53182004509
1,1,5,0,7,2,9,40758540000.0,382000,106697.74869109948
1,2,5,5,7,1,7,13883040000.0,94000,147691.914893617
1,1,4,0,7,4,9,73453750250000.0,96963000,757544.117343729
1,2,3,3,4,1,7,177995910000.0,1903000,93534.37204414084
1,1,5,1,6,7,9,6733860940000.0,15327000,439346.3130423436
1,2,1,0,4,1,7,26201550000.0,104000,251937.98076923078
1,1,3,5,4,6,9,2125972420000.0,4131000,514638.68796901475
1,1,1,1,5,3,9,2643784818480000.0,16019818000,165032.1382227938
1,1,4,3,3,2,9,171700000.0,6000,28616.666666666668
2,1,0,0,1,3,2,241467124490000.0,292300000,826093.4809784468
1,1,1,4,5,7,9,1445215860000.0,41844000,34538.18611987382
2,1,0,2,1,5,2,452859390000.0,3407000,132920.2788376871
1,1,0,5,4,2,9,3212582840000.0,19343000,166085.03541332783
1,1,5,4,2,3,9,8234166400000.0,106662000,77198.68744257561
1,1,2,0,7,3,9,6900710000.0,16000,431294.375
1,2,2,0,6,1,8,15850241780000.0,58993000,268680.0430559558
2,1,1,3,1,7,2,1001275520000.0,565000,1772169.0619469027
1,1,0,2,3,5,9,872501460000.0,26019000,33533.24339905454
2,1,2,2,1,7,2,1766986610000.0,34334000,51464.63010426982
1,2,1,0,6,1,7,3223450000.0,20000,161172.5
1,2,0,0,2,1,8,3972939430000.0,29349000,135368.81767692254
1,1,3,2,3,5,9,1400370460000.0,4650000,301154.9376344086
2,2,0,1,1,1,4,5805430000.0,2000,2902715.0
1,2,3,2,4,1,8,73400000.0,3000,24466.666666666668
1,1,2,4,6,2,9,15109970000.0,440000,34340.84090909091
1,1,0,0,2,6,9,12949868580000.0,110064000,117657.62265590929
2,1,4,4,1,4,2,2.040869086255e+16,35181447000,580098.1086011045
1,1,3,1,7,5,9,2144173040000.0,3361000,637956.8699791728
1,1,2,3,5,2,9,64530440000.0,677000,95318.22747415067
1,1,1,3,4,4,9,11897720000.0,48000,247869.16666666666
1,2,1,4,4,1,7,5396750000.0,400000,13491.875
1,1,2,3,6,0,9,100000000.0,1000,100000.0
1,2,5,5,6,1,7,18831300000.0,128000,147119.53125
1,2,1,1,3,1,7,1960096782800000.0,39611940000,49482.47378946853
1,1,0,4,6,3,9,299585090000.0,6424000,46635.28798256538
1,2,5,5,2,1,7,5182946550000.0,16970000,305418.18208603415
1,1,4,4,4,0,9,9824040000.0,13000,755695.3846153846
1,1,0,5,3,3,9,3972037850000.0,25976000,152911.83592546967
1,1,5,0,6,4,9,15150840000.0,91000,166492.74725274724
2,2,1,3,1,1,0,18000000.0,1000,18000.0
1,1,4,1,5,4,9,919787920000.0,3235000,284323.9319938176
1,1,3,4,7,3,9,28229150000.0,101000,279496.5346534653
1,1,0,2,3,5,9,641994460000.0,23201000,27670.982285246326
1,1,0,0,3,0,9,1671000000.0,10000,167100.0
1,1,2,5,7,3,9,4133990000.0,14000,295285.0
1,1,5,5,5,7,9,19092488790000.0,258448000,73873.61786510245
2,1,5,1,1,4,2,304118396860000.0,1176218000,258556.1493362625
1,1,1,1,2,2,9,639574775220000.0,7124996000,89764.93112697887
1,1,1,2,4,6,9,30748458410000.0,114421000,268730.90088357904
1,1,2,2,6,7,9,275692547940000.0,913035000,301951.78491514566
2,1,5,4,1,6,2,4389638320000.0,34634000,126743.61378991742
1,2,4,2,5,1,7,86939116700000.0,2380060000,36528.11975328353
1,2,2,0,4,1,7,105457011280000.0,146487000,719906.9629386908
1,1,1,0,6,6,9,30024700000.0,114000,263374.56140350876
1,1,5,2,6,5,9,1286261030000.0,6281000,204786.02611049195
1,1,0,2,5,4,9,1116859980000.0,18987000,58822.35108231948
1,1,4,2,4,5,9,6509210400000.0,22755000,286056.2689518787
2,1,1,1,1,6,5,107650000.0,3000,35883.333333333336
1,1,2,3,2,2,9,60000000.0,5000,12000.0
2,1,5,2,1,2,2,15942251320000.0,106783000,149295.78041448546
2,2,2,1,1,1,1,2037991920000.0,1885000,1081162.8222811671
1,1,0,0,4,7,9,7862479420000.0,242823000,32379.46743100942
1,2,2,0,6,1,8,9164130000.0,8000,1145516.25
2,1,5,0,1,5,2,5053790550000.0,7769000,650507.2145707299
1,2,1,4,6,1,7,37816723470000.0,52967000,713967.6302225915
1,1,0,0,6,2,9,1277697130000.0,17955000,71161.07658033974
1,2,4,5,5,1,8,48639960000.0,59000,824406.1016949152
1,2,0,0,6,1,7,650000000.0,3000,216666.66666666666
2,1,0,4,1,5,5,73426569800000.0,23392000,3138960.747264022
1,1,4,0,4,6,9,58296726630000.0,127216000,458249.9577883285
1,1,1,5,3,3,9,240192900000.0,1802000,133292.397336293
1,1,0,5,4,7,9,21736203440000.0,27830000,781034.9780812074
1,1,3,4,6,5,9,75463660000.0,533000,141582.85178236398
1,1,0,5,2,5,9,38482560000.0,221000,174129.23076923078
1,1,2,0,7,5,9,331263260000.0,3209000,103229.43596135869
1,2,0,1,4,1,8,13107250000.0,309000,42418.284789644014
1,1,5,4,7,6,9,4134592220000.0,6916000,597829.991324465
1,1,0,5,7,4,9,7764520000.0,33000,235288.48484848486
1,2,2,5,4,1,8,12773490000.0,163000,78364.96932515338
2,1,0,2,1,3,2,10164462010000.0,13631000,745687.1843591813
1,2,4,3,3,1,7,11664530000.0,25000,466581.2
1,1,2,5,3,6,9,131975500000.0,174000,758479.8850574712
1,1,0,2,7,2,9,12205020000.0,282000,43280.21276595745
1,1,0,0,2,2,9,1893216520000.0,23663000,80007.4597472848
2,1,5,2,1,5,2,1800706330000.0,4963000,362826.179730002
1,1,5,1,2,2,9,258466380000.0,6663000,38791.292210715896
2,1,5,2,1,7,2,522395840000.0,963000,542467.1235721703
2,1,5,4,1,2,5,10000000.0,1000,10000.0
2,2,0,4,1,1,1,141827320000.0,48000,2954735.8333333335
1,2,0,5,6,1,7,75329290000.0,45000,1673984.2222222222
1,1,3,0,4,4,9,18309510000.0,449000,40778.41870824053
1,2,5,4,7,1,7,863070000.0,6000,143845.0
1,1,0,4,6,7,9,50232578290000.0,60901000,824823.5380371423
2,1,3,3,1,3,2,525271750000.0,1617000,324843.38280766853
1,1,5,0,6,7,9,80257110000.0,1605000,50004.42990654206
2,2,0,1,1,1,3,805580000.0,3000,268526.6666666667
1,1,3,1,7,4,9,34990790000.0,277000,126320.54151624549
1,1,4,4,5,0,9,20000000.0,1000,20000.0
