;AnoMes;PAG_PFPJ;REC_PFPJ;PAG_REGIAO;REC_REGIAO;PAG_IDADE;REC_IDADE;FORMAINICIACAO;NATUREZA;FINALIDADE;VALOR;QUANTIDADE
6364;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;entre 40 e 49 anos;entre 20 e 29 anos;DICT;P2P;Pix;23629051170000,0;138372000
6365;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 40 e 49 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;273517170000,0;848000
6366;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;mais de 60 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;29488280000,0;34000
6367;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;QRES;P2P;Pix;199194386330000,0;911035000
6368;2025-01-01 00:00:00;PJ;PF;SUL;SUL;Nao se aplica;entre 50 e 59 anos;Nao disponivel;G2P;Nao disponivel;2560530000,0;18000
6369;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 40 e 49 anos;até 19 anos;QRDN;P2P;Pix;53334330000,0;1836000
6370;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;SUDESTE;Nao se aplica;mais de 60 anos;MANU;G2P;Pix;94418415520000,0;19179000
6371;2025-01-01 00:00:00;PF;PF;NORDESTE;Nao informado;entre 40 e 49 anos;Nao informado;MANU;P2P;Pix;549990000,0;19000
6372;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 20 e 29 anos;mais de 60 anos;QRES;P2P;Pix;24079670000,0;537000
6373;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUDESTE;mais de 60 anos;Nao se aplica;QRDN;P2B;Pix Saque;174593260000,0;682000
6374;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;entre 40 e 49 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;4182500000,0;8000
6375;2025-01-01 00:00:00;PJ;PF;NORDESTE;NORDESTE;Nao se aplica;entre 50 e 59 anos;MANU;G2P;Pix;6128643020000,0;1221000
6376;2025-01-01 00:00:00;PF;PJ;Nao informado;CENTRO-OESTE;entre 20 e 29 anos;Nao se aplica;DICT;P2B;Pix;1284045330000,0;1751000
6377;2025-01-01 00:00:00;PJ;PJ;SUL;SUL;Nao se aplica;Nao se aplica;Nao disponivel;B2G;Nao disponivel;314942010000,0;21000
6378;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 40 e 49 anos;mais de 60 anos;QRES;P2P;Pix;14282650000,0;69000
6379;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 40 e 49 anos;mais de 60 anos;QRES;P2P;Pix;24991400000,0;249000
6380;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;até 19 anos;entre 50 e 59 anos;DICT;P2P;Pix;2810452580000,0;25028000
6381;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 40 e 49 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;100000000,0;1000
6382;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 30 e 39 anos;mais de 60 anos;QRES;P2P;Pix;9162070000,0;88000
6383;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 30 e 39 anos;até 19 anos;QRES;P2P;Pix;94335410000,0;2575000
6384;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 40 e 49 anos;mais de 60 anos;MANU;P2P;Pix;15375963850000,0;13424000
6385;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 30 e 39 anos;até 19 anos;MANU;P2P;Pix;152530752700000,0;1734848000
6386;2025-01-01 00:00:00;PF;PJ;NORTE;CENTRO-OESTE;até 19 anos;Nao se aplica;QRDN;P2B;Pix Saque;68186500000,0;82000
6387;2025-01-01 00:00:00;PF;PF;SUL;NORTE;mais de 60 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;13119430000,0;53000
6388;2025-01-01 00:00:00;PF;PF;SUL;SUL;entre 30 e 39 anos;entre 40 e 49 anos;QRES;P2P;Pix;42632742180000,0;644349000
6389;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 20 e 29 anos;entre 20 e 29 anos;DICT;P2P;Pix;51594850520000,0;400586000
6390;2025-01-01 00:00:00;PF;PJ;SUDESTE;SUL;entre 30 e 39 anos;Nao se aplica;DICT;P2G;Pix;52916770000,0;104000
6391;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 20 e 29 anos;MANU;P2P;Pix;8578830090000,0;74679000
6392;2025-01-01 00:00:00;PJ;PJ;NORTE;NORTE;Nao se aplica;Nao se aplica;QRES;B2B;Pix Saque;70000000,0;1000
6393;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;entre 30 e 39 anos;entre 20 e 29 anos;DICT;P2P;Pix;1493523850000,0;5844000
6394;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;mais de 60 anos;entre 40 e 49 anos;QRES;P2P;Pix;214567520000,0;1625000
6395;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;entre 20 e 29 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;809000000,0;3000
6396;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORTE;entre 50 e 59 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;77118390000,0;28000
6397;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;até 19 anos;entre 20 e 29 anos;DICT;P2P;Pix;3730386360000,0;51124000
6398;2025-01-01 00:00:00;PF;PJ;SUDESTE;SUDESTE;mais de 60 anos;Nao se aplica;INIC;P2B;Pix;17483360000,0;894000
6399;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;Nao informado;entre 40 e 49 anos;DICT;P2P;Pix;3780700000,0;14000
6400;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;até 19 anos;entre 50 e 59 anos;QRES;P2P;Pix;823440660000,0;41399000
6401;2025-01-01 00:00:00;PF;PJ;SUDESTE;NORDESTE;entre 40 e 49 anos;Nao se aplica;DICT;P2B;Pix;255915820700000,0;491216000
6402;2025-01-01 00:00:00;PF;PJ;Nao informado;SUL;até 19 anos;Nao se aplica;QRES;P2G;Pix;25000000,0;1000
6403;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;mais de 60 anos;mais de 60 anos;Nao disponivel;P2P;Nao disponivel;3657000000,0;8000
6404;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;entre 30 e 39 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;1000000000,0;1000
6405;2025-01-01 00:00:00;PF;PJ;SUL;NORDESTE;mais de 60 anos;Nao se aplica;DICT;P2B;Pix;26031746140000,0;27172000
6406;2025-01-01 00:00:00;PF;PJ;SUDESTE;SUDESTE;até 19 anos;Nao se aplica;MANU;P2G;Pix;32934910000,0;201000
6407;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;Nao informado;Nao se aplica;entre 20 e 29 anos;Nao disponivel;B2P;Nao disponivel;1465560000,0;25000
6408;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 40 e 49 anos;entre 40 e 49 anos;MANU;P2P;Pix;1845116779510000,0;3664422000
6409;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;entre 20 e 29 anos;entre 30 e 39 anos;DICT;P2P;Pix;1390288670000,0;5545000
6410;2025-01-01 00:00:00;PJ;PF;NORTE;SUDESTE;Nao se aplica;entre 40 e 49 anos;DICT;B2P;Pix;167942250280000,0;564841000
6411;2025-01-01 00:00:00;PJ;PF;SUDESTE;CENTRO-OESTE;Nao se aplica;até 19 anos;QRDN;B2P;Pix;22764510000,0;319000
6412;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;até 19 anos;entre 40 e 49 anos;DICT;P2P;Pix;151992050000,0;716000
6413;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;entre 20 e 29 anos;Nao informado;QRDN;P2P;Pix;8863570000,0;64000
6414;2025-01-01 00:00:00;PJ;PJ;SUL;CENTRO-OESTE;Nao se aplica;Nao se aplica;QRES;B2G;Pix;4716550000,0;40000
6415;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 20 e 29 anos;entre 30 e 39 anos;QRES;P2P;Pix;77630390000,0;2099000
6416;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;entre 40 e 49 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;12303080000,0;837000
6417;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;mais de 60 anos;até 19 anos;DICT;P2P;Pix;3206593560000,0;15009000
6418;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;até 19 anos;até 19 anos;QRDN;P2P;Pix;182340000,0;4000
6419;2025-01-01 00:00:00;PF;PF;Nao informado;CENTRO-OESTE;entre 30 e 39 anos;entre 50 e 59 anos;QRDN;P2P;Pix;8422850000,0;311000
6420;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 50 e 59 anos;entre 50 e 59 anos;DICT;P2P;Pix;1740899140000,0;3004000
6421;2025-01-01 00:00:00;PJ;PF;Nao informado;Nao informado;Nao se aplica;entre 20 e 29 anos;QRDN;B2P;Pix;4949000000,0;72000
6422;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;entre 40 e 49 anos;até 19 anos;MANU;P2P;Pix;1347078720000,0;15752000
6423;2025-01-01 00:00:00;PJ;PF;NORTE;CENTRO-OESTE;Nao se aplica;entre 20 e 29 anos;QRES;B2P;Pix;401047090000,0;1774000
6424;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;entre 50 e 59 anos;entre 50 e 59 anos;MANU;P2P;Pix;526741345580000,0;1844675000
6425;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;entre 50 e 59 anos;entre 50 e 59 anos;MANU;P2P;Pix;554059050000,0;459000
6426;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 20 e 29 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;175296320000,0;823000
6427;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;entre 30 e 39 anos;mais de 60 anos;Nao disponivel;P2P;Nao disponivel;613000000,0;4000
6428;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;Nao informado;entre 40 e 49 anos;DICT;P2P;Pix;11707800000,0;36000
6429;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 20 e 29 anos;entre 50 e 59 anos;DICT;P2P;Pix;27155890410000,0;89380000
6430;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 40 e 49 anos;entre 30 e 39 anos;MANU;P2P;Pix;13554436770000,0;44045000
6431;2025-01-01 00:00:00;PF;PF;NORTE;SUL;entre 50 e 59 anos;entre 30 e 39 anos;MANU;P2P;Pix;2377634870000,0;10917000
6432;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;entre 50 e 59 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;182000000,0;3000
6433;2025-01-01 00:00:00;PF;PJ;SUL;CENTRO-OESTE;entre 30 e 39 anos;Nao se aplica;Nao disponivel;P2G;Nao disponivel;1000000000,0;1000
6434;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORDESTE;entre 40 e 49 anos;Nao se aplica;DICT;P2G;Pix;804490290000,0;2815000
6435;2025-01-01 00:00:00;PF;PJ;Nao informado;Nao informado;mais de 60 anos;Nao se aplica;QRDN;P2B;Pix;10834380000,0;108000
6436;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;até 19 anos;até 19 anos;MANU;P2P;Pix;1928840000,0;72000
6437;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 30 e 39 anos;mais de 60 anos;QRES;P2P;Pix;14895296510000,0;292869000
6438;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;entre 30 e 39 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;42706550000,0;676000
6439;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;até 19 anos;mais de 60 anos;DICT;P2P;Pix;1290571680000,0;9759000
6440;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;mais de 60 anos;entre 30 e 39 anos;MANU;P2P;Pix;64304620000,0;270000
6441;2025-01-01 00:00:00;PJ;PF;SUDESTE;Nao informado;Nao se aplica;entre 50 e 59 anos;MANU;G2P;Pix;1496490000,0;3000
6442;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;mais de 60 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;25054000000,0;113000
6443;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;entre 50 e 59 anos;entre 40 e 49 anos;DICT;P2P;Pix;64172851100000,0;143893000
6444;2025-01-01 00:00:00;PF;PJ;NORTE;SUL;mais de 60 anos;Nao se aplica;QRDN;P2B;Pix;29092611550000,0;289107000
6445;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;até 19 anos;mais de 60 anos;Nao disponivel;P2P;Nao disponivel;52537300000,0;198000
6446;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;entre 20 e 29 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;224275570000,0;894000
6447;2025-01-01 00:00:00;PF;PJ;SUDESTE;NORDESTE;até 19 anos;Nao se aplica;QRES;P2B;Pix;3885029960000,0;93963000
6448;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;SUDESTE;Nao se aplica;entre 50 e 59 anos;QRES;B2P;Pix;1129611350000,0;5153000
6449;2025-01-01 00:00:00;PJ;PF;SUDESTE;CENTRO-OESTE;Nao se aplica;entre 30 e 39 anos;Nao disponivel;G2P;Nao disponivel;800290000,0;4000
6450;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 20 e 29 anos;até 19 anos;DICT;P2P;Pix;7206495200000,0;72921000
6451;2025-01-01 00:00:00;PJ;PJ;CENTRO-OESTE;CENTRO-OESTE;Nao se aplica;Nao se aplica;Nao disponivel;B2G;Nao disponivel;44260090000,0;10000
6452;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;até 19 anos;entre 50 e 59 anos;DICT;P2P;Pix;126606250000,0;494000
6453;2025-01-01 00:00:00;PF;PF;NORDESTE;Nao informado;entre 40 e 49 anos;entre 30 e 39 anos;QRDN;P2P;Pix;13407410000,0;274000
6454;2025-01-01 00:00:00;PF;PJ;NORTE;CENTRO-OESTE;Nao informado;Nao se aplica;DICT;P2B;Pix;407310000,0;2000
6455;2025-01-01 00:00:00;PF;PF;NORTE;SUL;até 19 anos;entre 50 e 59 anos;QRES;P2P;Pix;95270950000,0;4085000
6456;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 30 e 39 anos;entre 20 e 29 anos;MANU;P2P;Pix;391116480000,0;2058000
6457;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;Nao informado;entre 50 e 59 anos;QRES;P2P;Pix;103750000,0;5000
6458;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;entre 40 e 49 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;33141340000,0;245000
6459;2025-01-01 00:00:00;PF;PF;NORDESTE;Nao informado;mais de 60 anos;entre 30 e 39 anos;QRDN;P2P;Pix;2743130000,0;31000
6460;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;entre 40 e 49 anos;entre 30 e 39 anos;DICT;P2P;Pix;102269689870000,0;461496000
6461;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 50 e 59 anos;mais de 60 anos;MANU;P2P;Pix;1710476310000,0;5653000
6462;2025-01-01 00:00:00;PJ;PF;Nao informado;SUDESTE;Nao se aplica;entre 30 e 39 anos;QRDN;B2P;Pix;780643340000,0;10625000
6463;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 40 e 49 anos;entre 40 e 49 anos;QRDN;P2P;Pix;428302510000,0;7087000
6464;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;mais de 60 anos;entre 20 e 29 anos;QRDN;P2P;Pix;288800000,0;12000
6465;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;517426960000,0;786000
6466;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;Nao informado;até 19 anos;DICT;P2P;Pix;3612050000,0;32000
6467;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 50 e 59 anos;Nao se aplica;QRDN;P2G;Pix;594172200000,0;969000
6468;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUDESTE;entre 40 e 49 anos;Nao se aplica;QRES;P2B;Pix Saque;6522710000,0;45000
6469;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;entre 20 e 29 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;54720820000,0;1104000
6470;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 40 e 49 anos;até 19 anos;QRDN;P2P;Pix;54187510000,0;1615000
6471;2025-01-01 00:00:00;PF;PF;SUL;NORTE;entre 40 e 49 anos;mais de 60 anos;DICT;P2P;Pix;6291197830000,0;14050000
6472;2025-01-01 00:00:00;PF;PF;NORTE;NORDESTE;entre 20 e 29 anos;entre 50 e 59 anos;QRDN;P2P;Pix;772858910000,0;29526000
6473;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;NORTE;Nao se aplica;entre 50 e 59 anos;QRDN;B2P;Pix;71049350000,0;1553000
6474;2025-01-01 00:00:00;PJ;PJ;SUL;CENTRO-OESTE;Nao se aplica;Nao se aplica;QRDN;G2G;Pix;2115517000000,0;139000
6475;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORDESTE;entre 20 e 29 anos;Nao se aplica;INIC;P2B;Pix;13287890000,0;14000
6476;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;entre 20 e 29 anos;entre 30 e 39 anos;DICT;P2P;Pix;276428829649999,97;1744079000
6477;2025-01-01 00:00:00;PF;PJ;SUDESTE;NORDESTE;mais de 60 anos;Nao se aplica;QRES;P2B;Pix;17216784390000,0;114702000
6478;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 50 e 59 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;7585010000,0;13000
6479;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 30 e 39 anos;Nao se aplica;QRDN;P2G;Pix;1562877830000,0;3471000
6480;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;entre 50 e 59 anos;até 19 anos;DICT;P2P;Pix;4917368040000,0;31153000
6481;2025-01-01 00:00:00;PF;PF;SUL;SUL;entre 40 e 49 anos;entre 50 e 59 anos;QRES;P2P;Pix;24873744590000,0;367377000
6482;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;DICT;P2P;Pix;42163064480000,0;121642000
6483;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 20 e 29 anos;Nao se aplica;MANU;P2B;Pix;5777999130000,0;20165000
6484;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;mais de 60 anos;entre 20 e 29 anos;QRES;P2P;Pix;12904310000,0;55000
6485;2025-01-01 00:00:00;PJ;PF;SUL;NORDESTE;Nao se aplica;entre 20 e 29 anos;MANU;B2P;Pix;90296071230000,0;160052000
6486;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;até 19 anos;entre 30 e 39 anos;MANU;P2P;Pix;27070708250000,0;257641000
6487;2025-01-01 00:00:00;PJ;PF;SUDESTE;SUDESTE;Nao se aplica;até 19 anos;MANU;G2P;Pix;386479010000,0;322000
6488;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;entre 50 e 59 anos;mais de 60 anos;DICT;P2P;Pix;134372210000,0;346000
6489;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 40 e 49 anos;entre 40 e 49 anos;MANU;P2P;Pix;3859474430000,0;2976000
6490;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 30 e 39 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;2282816190000,0;22924000
6491;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 20 e 29 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;76891515640000,0;284797000
6492;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 50 e 59 anos;entre 30 e 39 anos;DICT;P2P;Pix;64771023770000,0;144800000
6493;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORTE;entre 20 e 29 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;214814180000,0;167000
6494;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 30 e 39 anos;Nao informado;DICT;P2P;Pix;19000000,0;2000
6495;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 20 e 29 anos;Nao informado;QRDN;P2P;Pix;26000000,0;1000
6496;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 30 e 39 anos;mais de 60 anos;DICT;P2P;Pix;7371437940000,0;6400000
6497;2025-01-01 00:00:00;PJ;PF;NORTE;SUL;Nao se aplica;entre 50 e 59 anos;MANU;B2P;Pix;8882361960000,0;758000
6498;2025-01-01 00:00:00;PF;PF;NORDESTE;Nao informado;entre 30 e 39 anos;até 19 anos;QRES;P2P;Pix;10846650000,0;127000
6499;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;até 19 anos;Nao informado;QRDN;P2P;Pix;1308060000,0;44000
6500;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 30 e 39 anos;Nao se aplica;DICT;P2G;Pix;31467620000,0;37000
6501;2025-01-01 00:00:00;PF;PJ;SUL;NORDESTE;entre 20 e 29 anos;Nao se aplica;DICT;P2B;Pix;22816201860000,0;43167000
6502;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;entre 20 e 29 anos;entre 50 e 59 anos;DICT;P2P;Pix;29313422440000,0;107896000
6503;2025-01-01 00:00:00;PF;PJ;SUL;NORTE;entre 20 e 29 anos;Nao se aplica;QRES;P2B;Pix;1352669910000,0;13774000
6504;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;mais de 60 anos;entre 30 e 39 anos;QRDN;P2P;Pix;485283240000,0;10389000
6505;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 50 e 59 anos;entre 20 e 29 anos;MANU;P2P;Pix;109516450000,0;741000
6506;2025-01-01 00:00:00;PJ;PJ;NORDESTE;SUL;Nao se aplica;Nao se aplica;MANU;G2B;Pix;9850709020000,0;154000
6507;2025-01-01 00:00:00;PJ;PF;SUDESTE;SUL;Nao se aplica;mais de 60 anos;QRES;G2P;Pix;20500000,0;1000
6508;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 50 e 59 anos;mais de 60 anos;MANU;P2P;Pix;13635979040000,0;34167000
6509;2025-01-01 00:00:00;PF;PJ;SUDESTE;NORDESTE;Nao informado;Nao se aplica;MANU;P2B;Pix;35000000,0;1000
6510;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 50 e 59 anos;entre 50 e 59 anos;QRDN;P2P;Pix;72602970000,0;1657000
6511;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;entre 30 e 39 anos;entre 50 e 59 anos;MANU;P2P;Pix;2660733650000,0;7215000
6512;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUL;entre 20 e 29 anos;Nao se aplica;QRES;P2B;Pix;27547857950000,0;169522000
6513;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;até 19 anos;entre 30 e 39 anos;QRDN;P2P;Pix;5551431370000,0;211128000
6514;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 50 e 59 anos;entre 20 e 29 anos;QRDN;P2P;Pix;17046824560000,0;482126000
6515;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 50 e 59 anos;entre 50 e 59 anos;QRES;P2P;Pix;34778110000,0;178000
6516;2025-01-01 00:00:00;PJ;PF;NORDESTE;SUL;Nao se aplica;entre 50 e 59 anos;Nao disponivel;G2P;Nao disponivel;917780000,0;3000
6517;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;até 19 anos;entre 50 e 59 anos;DICT;P2P;Pix;2063203240000,0;17597000
6518;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;mais de 60 anos;entre 50 e 59 anos;DICT;P2P;Pix;18784637140000,0;31301000
6519;2025-01-01 00:00:00;PF;PJ;SUDESTE;SUDESTE;entre 40 e 49 anos;Nao se aplica;QRES;P2B;Pix Saque;200997300000,0;1429000
6520;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;371730030000,0;549000
6521;2025-01-01 00:00:00;PF;PF;SUL;SUL;entre 40 e 49 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;538231530000,0;4514000
6522;2025-01-01 00:00:00;PF;PF;Nao informado;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;4725210000,0;14000
6523;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;SUL;Nao se aplica;entre 20 e 29 anos;DICT;G2P;Pix;1273373530000,0;2923000
6524;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;entre 20 e 29 anos;entre 30 e 39 anos;DICT;P2P;Pix;31075416400000,0;169688000
6525;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;mais de 60 anos;mais de 60 anos;DICT;P2P;Pix;3093092711360000,0;5121315000
6526;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 20 e 29 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;25000000,0;1000
6527;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORDESTE;mais de 60 anos;Nao se aplica;DICT;P2G;Pix;2598500000,0;11000
6528;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORDESTE;entre 30 e 39 anos;Nao se aplica;QRDN;P2B;Pix;2577668732230000,0;42456177000
6529;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 50 e 59 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;213973330000,0;1208000
6530;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 20 e 29 anos;entre 30 e 39 anos;QRES;P2P;Pix;3237234260000,0;92869000
6531;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 30 e 39 anos;até 19 anos;QRES;P2P;Pix;13949040400000,0;349159000
6532;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;até 19 anos;mais de 60 anos;QRES;P2P;Pix;174792450000,0;5863000
6533;2025-01-01 00:00:00;PF;PF;SUL;SUL;mais de 60 anos;entre 40 e 49 anos;QRES;P2P;Pix;13765359590000,0;94190000
6534;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;entre 40 e 49 anos;até 19 anos;MANU;P2P;Pix;40965929180000,0;614877000
